,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
44,44.0,0.656260278042496,0.0816094959010018,0.01014120795321629,0.0012598872615650386,0.00015649804714923398,1.9437464585447645e-05,2.4139814776429252e-06,2.9977704854525463e-07,3.722523705171703e-08,5.277541610333253e-09,0.0,0.03454129341193421,0.004298173112003997,0.0005342854227936862,6.639095978481555e-05,8.248147280091165e-06,1.0245738806639915e-06,1.2725780207853526e-07,1.580479972992609e-08,2.241028728980192e-09,0.0,0.10623311907370137,0.013206626443350609,0.0016410847303895044,0.00020388021120950383,2.5325434881261338e-05,3.1455219778015233e-06,3.9065385062013157e-07,4.851336413419443e-08,6.878369377203539e-09
45,45.0,0.6527213952062768,0.08305026452647658,0.010559567027709327,0.0013422933602580285,0.00017060278258067637,2.168102387997805e-05,2.7551060891652274e-06,3.5008057908077963e-07,4.448086602047453e-08,6.473901407412518e-09,0.0,0.033048176909690676,0.004207667448295513,0.00053516404440692,6.804275382550202e-05,8.649495396936382e-06,1.0993617664388855e-06,1.3971594948203547e-07,1.7754801071528394e-08,2.584474266559106e-09,0.0,0.10482470422942788,0.013333644159086883,0.0016952969908197721,0.00021550148277878494,2.7390143451513506e-05,3.480917382795628e-06,4.4234164334310727e-07,5.620730807336255e-08,8.18116570921053e-09
46,46.0,0.6492781978698922,0.08445801843326325,0.010978677292187659,0.001426784786810587,0.000185398515564048,2.408854243927563e-05,3.1295423182682645e-06,4.0655870407129134e-07,5.281314804279777e-08,7.884360087554681e-09,0.0,0.03162333669996021,0.004116219154362014,0.000535239366180665,6.95745043842181e-05,9.042075402597895e-06,1.1749748558913314e-06,1.5266718471806263e-07,1.983481998217813e-08,2.961526145497458e-09,0.0,0.10340531218611984,0.01344712337211862,0.001747962023538856,0.00022716666144832385,2.9518785785832515e-05,3.835385926140279e-06,4.982937361878558e-07,6.473416317029738e-08,9.664672780443732e-09
47,47.0,0.6459275129477589,0.08583338106581584,0.01139815424975905,0.001513265359195354,0.0002008800844349919,2.6663463879473315e-05,3.5388602254971115e-06,4.6965971242126824e-07,6.232759319902961e-08,9.536436776894747e-09,0.0,0.03026341280138638,0.004024121339015488,0.0005345518078804341,7.098457484138162e-05,9.424449610883465e-06,1.2510995300390243e-06,1.6606783322229986e-07,2.2041723398085194e-08,3.3729789375058386e-09,0.0,0.10197762118764356,0.013547463727120321,0.0017990006793315947,0.00023884546478330904,3.170630258861726e-05,4.2085466631338405e-06,5.585801439359853e-07,7.413297937665765e-08,1.134347539730459e-08
48,48.0,0.6426662984063944,0.08717698483380115,0.0118176338574111,0.0016016376242386212,0.00021704062683004048,2.9408782344209303e-05,3.98456826815114e-06,5.398330161792443e-07,7.313335878864994e-08,1.1459570667770289e-08,0.0,0.028965226036530057,0.003931642026890042,0.0005331422238571572,7.227205978757489e-05,9.795292834579453e-06,1.3274238283070912e-06,1.7987079515085843e-07,2.4371314548536175e-08,3.819385627005869e-09,0.0,0.10054408548044101,0.013635075235764238,0.0018483436363064556,0.0002505085021427736,3.39474153404174e-05,4.5999181530522195e-06,6.232485398604198e-07,8.44395422994476e-08,1.3232054938804156e-08
49,49.0,0.6394916366830163,0.08848946811340995,0.01223677201481003,0.0016918032902489774,0.00023387167621050694,3.23270373948316e-05,4.468105509363813e-06,6.175266705603975e-07,8.5342752584228e-08,1.3685069865593822e-08,0.0,0.0277257672757852,0.0038390256820807723,0.0005310516037313333,7.343673190183705e-05,1.0153395949282124e-05,1.4036401305174263e-06,1.9402607856563593e-07,2.681837967383452e-08,4.301045997664215e-09,0.0,0.09910695261953241,0.013710375503968704,0.001895930981887426,0.0002621273916712093,3.6236668975792185e-05,5.008923783339035e-06,6.923238350626374e-07,9.568599173964378e-08,1.5344651950952575e-08
50,50.0,0.6364007284922999,0.08977147262185754,0.012655244012151312,0.0017836636257667826,0.00025136326120095713,3.542031208403734e-05,4.990834533578881e-06,7.031849212806606e-07,9.907070258450668e-08,1.6246041447426392e-08,0.0,0.026542187391483316,0.003746494681218988,0.00052832080894534,7.447898825023169e-05,1.0497667960827628e-05,1.4794476041898526e-06,2.0848134103078956e-07,2.9376746694540793e-08,4.817998627438231e-09,0.0,0.09766827938666922,0.013773787255040606,0.001941711775037026,0.00027367485970071747,3.856847323956624e-05,5.434897732800555e-06,7.658080007791976e-07,1.0790048299570721e-07,1.7695128962928083e-08
51,51.0,0.6333908869951385,0.09102364112367733,0.013072743946403446,0.0018771198254772295,0.00026950400670220623,3.869023399029941e-05,5.554035095049429e-06,7.972458029462288e-07,1.1443419955698707e-07,1.9177303339247278e-08,0.0,0.025411787870270732,0.0036542507313322586,0.0005249903425674394,7.53997966845269e-05,1.0827136718538749e-05,1.5545544059082052e-06,2.231824309443302e-07,3.2039354202333e-08,5.370016504780771e-09,0.0,0.09622994643945658,0.013825736124139244,0.0019856435950184347,0.0002851248235544638,4.0937142405459005e-05,5.877091457713062e-06,8.43680122649596e-07,1.2110689403731044e-07,2.0296835499992455e-08
52,52.0,0.6304595323052233,0.09224661543199315,0.013488984114058748,0.001972073344488179,0.00028828123584670153,4.213797898123486e-05,6.158898515274237e-06,9.001388100986149e-07,1.3155171875001064e-07,2.2515278864915126e-08,0.0,0.024332012036019347,0.0035624762292964557,0.0005211001497703033,7.62006429157791e-05,1.1140948417301966e-05,1.6286796308256483e-06,2.380739208137602e-07,3.479832908464065e-08,5.9566062060614805e-09,0.0,0.09479367179933912,0.013866648701048864,0.0020276920821830618,0.00029645245880317113,4.333693309913856e-05,6.33468058894661e-06,9.258966733126672e-07,1.3532458071166254e-07,2.3162477154832738e-08
53,53.0,0.6276041863110479,0.09344103467200507,0.01390369438741632,0.002068426202291991,0.0003076810719678247,4.5764277469084104e-05,6.806522835510364e-06,1.0122826602373008e-06,1.505426271341947e-07,2.629787504000023e-08,0.0,0.023300436839340927,0.003471335560884321,0.0005166894464757166,7.688347874182987e-05,1.1438366029680113e-05,1.7015550090595004e-06,2.5309962561676733e-07,3.764507108012149e-08,6.577010509270761e-09,0.0,0.09336102327651043,0.013896950799778148,0.0020678304755220416,0.0003076342520628046,4.576208002155381e-05,6.8067721337312565e-06,1.0123919875963814e-06,1.5056818124419864e-07,2.630399043582929e-08
54,54.0,0.6248224677926519,0.09460753377752729,0.014316621580451383,0.0021660812578147308,0.0003276885398532245,4.956942292013386e-05,7.497908721699314e-06,1.1340831657858497e-06,1.7152658241425403e-07,3.0564345875574506e-08,0.0,0.02231476517325,0.0033809763383929577,0.0005117965737480454,7.745067182112178e-05,1.1718766805357706e-05,1.7729263517624349e-06,2.6820310033863276e-07,4.057034258471926e-08,7.230214262523336e-09,0.0,0.09193342992090568,0.013917065934999624,0.0021060391510430857,0.000318648040437509,4.82068294176648e-05,7.292411882244171e-06,1.103078922960727e-06,1.6684747045212294e-07,2.9732424943651673e-08
55,55.0,0.6221120878138955,0.09574674219460069,0.01472752880946886,0.002264942457010912,0.0003482876656451814,5.355328238171174e-05,8.233956111331467e-06,1.2659312295829157e-06,1.9462292984662625e-07,3.535514211909622e-08,0.0,0.021372818677698538,0.003291530576625989,0.0005064588756260392,7.790495730758801e-05,1.1981638969660954e-05,1.8425547530739782e-06,2.833281117230106e-07,4.356436208291141e-08,7.91495327825786e-09,0.0,0.09051219258043147,0.01392741398677784,0.0021423051644236303,0.0003294730387104845,5.066547018032964e-05,7.79059192650082e-06,1.1978496867125243e-06,1.8416726331482405e-07,3.345783424249774e-08
56,56.0,0.6194708453725023,0.09685928276904193,0.0151361948529785,0.0023649150544924873,0.000369461574837965,5.771530879480046e-05,9.015461584942134e-06,1.408200976110429e-06,2.1995010261818027e-07,4.071174899095064e-08,0.0,0.020472530998608574,0.0032031158076436883,0.0005007125982005113,7.824939159230921e-05,1.2226577746090455e-05,1.9102175569847754e-06,2.9841908019223296e-07,4.661689966026625e-08,8.629725985504555e-09,0.0,0.08909849364033741,0.013928410036412143,0.0021766218008445718,0.0003400898553701419,5.313236251909692e-05,8.30025820684924e-06,1.2965768107962982e-06,2.0252736684779626e-07,3.748917659490031e-08
57,57.0,0.6168966232913569,0.09794577079730211,0.015542413514559372,0.0024659058106910286,0.00039119258790277914,6.205455486691915e-05,9.843116439059199e-06,1.5612480283548235e-06,2.4762503119896876e-07,4.667651357599075e-08,0.0,0.01961194146968563,0.0031158361352020283,0.0004945928078702737,7.848730833667996e-05,1.2453280820097046e-05,1.9757091004254697e-06,3.1342148877123605e-07,4.9717373156174893e-08,9.372807543062338e-09,0.0,0.08769340601107489,0.013920463357525992,0.002208988134419453,0.00035048049853205393,5.560196415908359e-05,8.82031800948055e-06,1.399114254634263e-06,2.2192257861164148e-07,4.183422652465147e-08
58,58.0,0.6143873843357472,0.09900681322224954,0.015945992991890975,0.002567823166045432,0.0004134623131453697,6.656968828828698e-05,1.0717505432466814e-05,1.7254079379640287e-06,2.777625666895337e-07,5.329246360015332e-08,0.0,0.018789189187731127,0.0030297832301997073,0.0004881333268371493,7.862227692846475e-05,1.2661543353015965e-05,2.038841245665832e-06,3.282822566735229e-07,5.285494363448235e-08,1.0142266095560966e-08,0.0,0.08629790142606752,0.013903976547772768,0.0022394085992000975,0.0003606283727815247,5.806885406617527e-05,9.349647346596917e-06,1.50529861649776e-06,2.4234272965766813e-07,4.6499497965912415e-08
59,59.0,0.6119411675423483,0.10004300795747868,0.016346755254609626,0.0026705773936870386,0.0004362517364695499,7.125900808403644e-05,1.1639106173568885e-05,1.9009947742387862e-06,3.1047492275227353e-07,6.06031193640827e-08,0.0,0.018002507454397056,0.002945037268759361,0.00048136668403040984,7.865806344581741e-05,1.2851252646404551e-05,2.0994437164260257e-06,3.4295007596917144e-07,5.601860897998933e-08,1.0935980841669931e-08,0.0,0.08491285810543713,0.013879344787689792,0.002267892573355067,0.00037051826791887585,6.052775372163932e-05,9.887098159067368e-06,1.6149504341973335e-06,2.6377276926697666e-07,5.14901795523437e-08
60,60.0,0.6095560847467062,0.1010549433255207,0.016744535433192678,0.0027740807320629345,0.00045954130778209175,7.612046190605993e-05,1.2608289113367871e-05,2.088299875500952e-06,3.4587114025769566e-07,6.865230062029483e-08,0.0,0.017250218559373417,0.0028616678148004823,0.00047432407977926613,7.859859417446996e-05,1.3022382548212292e-05,2.1573642530084264e-06,3.573757104480005e-07,5.919729456614483e-08,1.175166157850403e-08,0.0,0.0835390678368721,0.01384695521432508,0.0022944539777782266,0.00038013634054185404,6.297354599217841e-05,1.04315052894218e-05,1.7278755564351876e-06,2.8619288847902423e-07,5.681008240187201e-08
61,61.0,0.6072303172969584,0.10204319759690829,0.017139181220675363,0.0028782474988977595,0.0004833110238306422,8.115166407965227e-05,1.3625318106065766e-05,2.287590764528777e-06,3.840565783000709e-07,7.748393016970816e-08,0.0,0.01653072888187347,0.002779734649129471,0.00046703536267783197,7.844792168934804e-05,1.3174987683421677e-05,2.2124686023045276e-06,3.715122564119282e-07,6.237994007990823e-08,1.2586869387818937e-08,0.0,0.08217724252039456,0.013807186398280406,0.0023191108900877315,0.0003894700893480953,6.540129166072777e-05,1.09816931807802e-05,1.8438665669305691e-06,3.095786791256007e-07,6.246160056372499e-08
62,62.0,0.6049621129423212,0.10300833861844755,0.01753055228865578,0.0029829941878478606,0.0005075405073170659,8.634991423219816e-05,1.4690351497473634e-05,2.4991102280500226e-06,4.251324347522199e-07,8.714183591963416e-08,0.0,0.015842524289002617,0.0026992885471883166,0.00045952901720875625,7.821019348322709e-05,1.330919758317488e-05,2.2646403587633054e-06,3.853153656782109e-07,6.555558173043621e-08,1.3439038137075657e-08,0.0,0.08082802021979409,0.013760407913764958,0.0023418851747162603,0.0003985083249870238,6.780624369919824e-05,1.1536482264706805e-05,1.962704244364549e-06,3.339013248823215e-07,6.84456841172446e-08
63,63.0,0.602749782885746,0.10395092352031447,0.01791851971874184,0.003088239549149369,0.0005322090821738486,9.171221634352769e-05,1.580344370022574e-05,2.7230755587440844e-06,4.691952990440008e-07,9.766955309098532e-08,0.0,0.01518416581117975,0.002620372007676364,0.0004518321608087658,7.788962310121707e-05,1.342521077805164e-05,2.313780672371547e-06,3.987434315499873e-07,6.871342920615899e-08,1.430549648103714e-08,0.0,0.0794919707598329,0.013706979992136981,0.0023628021295682327,0.0004072411352356025,7.018385937719978e-05,1.2094695007953806e-05,2.0841590422597217e-06,3.591278207169816e-07,7.47618247487833e-08
64,64.0,0.600591698990778,0.10487149849269527,0.018302965450328997,0.003193904655506317,0.0005572958449316074,9.723529807003408e-05,1.6964547214162972e-05,2.9596779568273867e-06,5.16336739370795e-07,1.0911012819005814e-07,0.0,0.014554285576234473,0.002543019934297546,0.0004439705491710185,7.749046372029173e-05,1.3523288913175265e-05,2.359807839434044e-06,4.117577389143193e-07,7.184293687765095e-08,1.518349006640178e-08,0.0,0.07816960090504599,0.01364725325023098,0.002381890149524722,0.00041565984621725726,7.252981031082415e-05,1.2655161594570968e-05,2.2079925740774974e-06,3.8522121704632473e-07,8.14080534852083e-08
65,65.0,0.5984862911333886,0.10577059862370074,0.018683781745370463,0.0032999129544070416,0.0005827797321412815,0.0001029156302070529,1.817351505011887e-05,3.209082087081435e-06,5.666429260729082e-07,1.2150592627242176e-07,0.0,0.013951582985141096,0.002467260272894898,0.0004359685886849593,7.701698409733305e-05,1.3603750935256021e-05,2.4026567914927317e-06,4.243225799638636e-07,7.493386886963145e-08,1.607020366224318e-08,0.0,0.07686135915291548,0.013581568485525511,0.002399180406910554,0.0004237569803285019,7.483999056311109e-05,1.321672522587766e-05,2.3339590900505302e-06,4.121408849035415e-07,8.83809501313135e-08
66,66.0,0.5964320446901761,0.10664874779116479,0.01906087067060329,0.0034061903079973034,0.0006086395838459115,0.00010874944616619809,1.9430103515645564e-05,3.471425786127639e-06,6.201942924796306e-07,1.3489844292574887e-07,0.0,0.013374821113582435,0.002393114606220072,0.0004278493550141342,7.647344679672562e-05,1.366696739458036e-05,2.442278497124196e-06,4.3640533731021597e-07,7.797635774304836e-08,1.6962782961925275e-08,0.0,0.07556764017149925,0.013510256530908496,0.0024147065488951645,0.0004315262114841513,7.711052291316166e-05,1.3778247026304943e-05,2.4618069335427405e-06,4.398427984614367e-07,9.567566384417286e-08
67,67.0,0.5944274981548581,0.10750645860173774,0.019434143597526404,0.0035126650215788944,0.0006348542031240584,0.00011473276135626483,2.0733975321897965e-05,3.7468199138529105e-06,6.770652340869472e-07,1.493281222874201e-07,0.0,0.012822823324670978,0.0023205987085539587,0.00041963461690597916,7.586408859907253e-05,1.371335489834464e-05,2.4786392906372884e-06,4.479765364695038e-07,8.096095663645635e-08,1.785835582695525e-08,0.0,0.07428878890906199,0.013433638162442049,0.0024285044116787646,0.00043896231823980895,7.93377634142341e-05,1.4338610548108487e-05,2.591279966020272e-06,4.6827983134394353e-07,1.0328594418059285e-07
68,68.0,0.5924712408755719,0.1083442323713938,0.01980352072027919,0.0036192678617422776,0.0006614024117504923,0.00012086139236778883,2.2084702971897284e-05,4.035348342137653e-06,7.37323846538757e-07,1.6483418229384995e-07,0.0,0.012294470079200651,0.0022497230623476643,0.00041134486441500107,7.519310298565594e-05,1.3743370745632537e-05,2.5117201408861818e-06,4.590098698588159e-07,8.387868481414149e-08,1.8754052769237776e-08,0.0,0.07302510440100887,0.013352024054125848,0.0024406117512147203,0.0004460611352999782,8.15183043628168e-05,1.4896725872438876e-05,2.722118951002636e-06,4.974020632849481e-07,1.1120418187394209e-07
69,69.0,0.5905619109059295,0.10916255914210138,0.02016893059144669,0.0037259320650827837,0.0006882631020398317,0.0001271309758724013,2.3481772391669288e-05,4.337068073426426e-06,8.010317025108823e-07,1.8145444823401068e-07,0.0,0.011788695930767387,0.0021804933389951956,0.0004029993408020839,7.446462458855053e-05,1.3757507768743709e-05,2.541515872543955e-06,4.694821945508277e-07,8.67210666562775e-08,1.9647026494798835e-08,0.0,0.07177684329733579,0.013265714774204589,0.002451067990135111,0.0004528195038720972,8.364897580089497e-05,1.5451533308235e-05,2.8540628886265524e-06,5.271570938516738e-07,1.1942145853346375e-07
70,70.0,0.5886981929632981,0.10996191772998105,0.02053030967571311,0.003832593338391542,0.0007154152849558818,0.00013353698715861748,2.4924586767245236e-05,4.652009481202305e-06,8.682436672564276e-07,1.9922519555174618e-07,0.0,0.011304486693985863,0.0021129108457832663,0.0003946160774480494,7.36827154934481e-05,1.3756289400498262e-05,2.5680343512716875e-06,4.793735060985847e-07,8.948016420370635e-08,2.0534470358698632e-08,0.0,0.0705442231319268,0.0131750008180694,0.002459913980478572,0.0004592352212809316,8.57268456725224e-05,1.6002006693903827e-05,2.986850293681226e-06,5.57490360134233e-07,1.2792760441190826e-07
71,71.0,0.5868788164881574,0.11074277580077645,0.020887601921195754,0.00393918985115578,0.0007428381345835856,0.0001400747582356693,2.6412470552186853e-05,4.9801766640682135e-06,9.390077522618651e-07,2.1818100271209691e-07,0.0,0.010840876774852378,0.0020469729409909117,0.0003862119311892193,7.28513532810312e-05,1.3740264982551411e-05,2.5912956432854857e-06,4.886668907682795e-07,9.214860343682458e-08,2.1413635607094796e-08,0.0,0.06932742535328774,0.013080162673263736,0.0024671917817644788,0.00046530699021451143,8.774921875371493e-05,1.654715630978379e-05,3.1202204111495553e-06,5.883454555074973e-07,1.367112633551334e-07
72,72.0,0.5851025537987876,0.11150558996891669,0.021240758348218942,0.0040456622211482145,0.0007705110290722653,0.00014673949544634807,2.7944673612106906e-05,5.32154790489486e-06,1.0133650061855394e-06,2.38354614817836e-07,0.0,0.01039694665306262,0.0019826734190347382,0.0003778026235469254,7.197442069284483e-05,1.3710005325636119e-05,2.6113311588870993e-06,4.973484585098678e-07,9.471959452480684e-08,2.2281847307840974e-08,0.0,0.06812659813474561,0.012981470912529505,0.0024729444539142104,0.00047103436793210666,8.971363447164761e-05,1.70860314119841e-05,3.253914364407858e-06,6.196644467909556e-07,1.4575996402908283e-07
73,73.0,0.5833682183359233,0.11225080591686111,0.021589736655225036,0.004151953493832378,0.0007984135881681224,0.0001535262965386105,2.952037547456633e-05,5.676076226352568e-06,1.0913494420048364e-06,2.597768185352853e-07,0.0,0.009971820506795005,0.0019200028674763521,0.0003694027813818317,7.105569680888006e-05,1.3666098528994614e-05,2.6281827885956534e-06,5.054072589585175e-07,9.718694632843542e-08,2.3136518895283947e-08,0.0,0.0669418589806873,0.012879186311215313,0.0024772158644876044,0.0004764177157265864,9.161786372539757e-05,1.761772240037498e-05,3.3876762322875604e-06,6.51388187361964e-07,1.5506019651416354e-07
74,74.0,0.5816746629923292,0.11297885853177016,0.02193450084147131,0.0042580091162599,0.000826525707461469,0.0001604301671538794,3.1138689654712555e-05,6.043690034095079e-06,1.1729879990837593e-06,2.8247632876463114e-07,0.0,0.009564663971119604,0.0018589489976270658,0.0003610259785578932,7.009884962624088e-05,1.3609146063027448e-05,2.641902039609777e-06,5.128351826985687e-07,9.954507547765847e-08,2.397516527779633e-08,0.0,0.06577329714409638,0.012773559985724527,0.0024800505096783994,0.0004814581488980176,9.345990481616767e-05,1.8141362635305754e-05,3.5212540521818904e-06,6.834566240132648e-07,1.6459749336323578e-07
75,75.0,0.5800207785225935,0.11369017205688399,0.02227502084611999,0.004363776906087183,0.0008548275894796463,0.00016744603669752135,3.2798668029041996e-05,6.42429383889698e-06,1.2583005386892196e-06,3.0647968737066025e-07,0.0,0.009174682021792937,0.0017994969504036094,0.00035268477825012014,6.910742993122193e-05,1.353975911636196e-05,2.652549179451409e-06,5.196268499404743e-07,1.0178901037431263e-07,2.4795414477846336e-08,0.0,0.06462097586943473,0.012664833550005446,0.002481493348496342,0.00048615748746243427,9.523797859014426e-05,1.8656129919078383e-05,3.654400747285837e-06,7.158090955831549e-07,1.7435651423595407e-07
76,76.0,0.5784054920286963,0.11438516025526672,0.02261127220329656,0.004469207016292885,0.0008832997717605829,0.0001745687735639978,3.44993052317104e-05,6.817769049152783e-06,1.34729987133021e-06,3.318111741759212e-07,0.0,0.008801116976755872,0.0017416295790074058,0.0003443907755752237,6.808486636062757e-05,1.3458555206091668e-05,2.660192392800402e-06,5.257794886636744e-07,1.0391439049187436e-07,2.5595017793912064e-08,0.0,0.0634849344738188,0.01255323928738173,0.0024815896495535626,0.0004905182077892359,9.695052289206377e-05,1.9161247659329136e-05,3.786874976885363e-06,7.483846216227717e-07,1.8432113324766611e-07
77,77.0,0.5768277655172291,0.11506422658384755,0.02294323571266854,0.0045742518961332706,0.0009119231520444888,0.00018179319969555184,3.623954304984363e-05,7.223974825315224e-06,1.4399918141679162e-06,3.584927303108529e-07,0.0,0.008443246608166284,0.0016853277099197872,0.000336154640265076,6.703446155217264e-05,1.3366155047833774e-05,2.664906956729734e-06,5.312928041683426e-07,1.0591746135835416e-07,2.637185849121203e-08,0.0,0.062365190278420524,0.012439000335291809,0.002480384849869056,0.0004945433953327145,9.859618642219545e-05,1.96559857323057e-05,3.918441909362733e-06,7.811221795967871e-07,1.944745282044335e-07
78,78.0,0.5752865945243627,0.11572776437591736,0.02327089712507638,0.004678866248831347,0.0009406790107225235,0.00018911410445916527,3.8018274796310104e-05,7.642748988075707e-06,1.5363752766457105e-06,3.865438939147914e-07,0.0,0.008100382358276781,0.0016305703836269649,0.0003279861591399489,6.595938928812867e-05,1.3263179680467164e-05,2.666774438797948e-06,5.361688418596589e-07,1.0779506561628968e-07,2.712395904398007e-08,0.0,0.06126174040108861,0.012322330880753686,0.00247792442510565,0.0004982366985974979,0.00010017382208399435,2.0139661064601054e-05,4.048873918259268e-06,8.139609693389388e-07,2.047992709354326e-07
79,79.0,0.5737810068048801,0.11637615703044549,0.023594246842737122,0.004783006986456372,0.0009695490306814815,0.0001965262578318122,3.9834349640381695e-05,8.07390897236058e-06,1.6364423724132554e-06,4.159817480886706e-07,0.0,0.007771867652909626,0.0015773350764121355,0.0003198942781719741,6.486269254096963e-05,1.315024783891987e-05,2.66588192175106e-06,5.404118449623439e-07,1.0954463055588595e-07,2.784948696586849e-08,0.0,0.06017456342035028,0.012203436364594995,0.002474253770658379,0.0005016022844542745,0.00010168247990410511,2.0611637952236952e-05,4.177951202335608e-06,8.468406637000869e-07,2.1527741797912022e-07
80,80.0,0.5723100610818924,0.11700977820677416,0.02391327963353167,0.004886633182412789,0.0009985153146828644,0.0002040244228888166,4.1686576878625564e-05,8.517252819526846e-06,1.7401785555678495e-06,4.468208809149017e-07,0.0,0.0074570763066932385,0.001525597904477726,0.00031188714395951115,6.374728233450512e-05,1.3027973567147424e-05,2.6623212579326017e-06,5.440281087336071e-07,1.1116415251447254e-07,2.8546759277027e-08,0.0,0.0591036209201552,0.012082513692693461,0.0024694180930217224,0.0005046447949008704,0.0001031213996008472,2.1071328136124086e-05,4.305462331096462e-06,8.797016445325778e-07,2.258906009288322e-07
81,81.0,0.5708728458539777,0.11762899202341306,0.024227994358884602,0.0049897060219236955,0.0010275604004132378,0.00021160336759443616,4.357373013021599e-05,8.972560200482446e-06,1.847562779205735e-06,4.790733572825393e-07,0.0,0.007155411014605211,0.0014753338115891738,0.00030397214446029205,6.261593733882327e-05,1.2896964062452388e-05,2.6561883558978154e-06,5.470258326111014e-07,1.126521785282317e-07,2.9214245666534254e-08,0.0,0.05804885892401452,0.011959751452660058,0.0024634623108739807,0.000507369305344392,0.0001044900028717961,2.1518190652866517e-05,4.431204717703199e-06,9.124852233489501e-07,2.366201157958382e-07
82,82.0,0.5694684782567118,0.1182341532598031,0.024538393714741695,0.005092188750860622,0.0010566672733405634,0.0002192578758976113,4.5494551442631475e-05,9.439593462820852e-06,1.9585676742654534e-06,5.127487021866305e-07,0.0,0.00686630192472153,0.0014265167413626907,0.00029615594885563104,6.14713041222093e-05,1.2757817741520448e-05,2.6475825011767434e-06,5.494149716012819e-07,1.1400778561129421e-07,2.9850570417229996e-08,0.0,0.05701020922652577,0.01183533013456515,0.002456430965329828,0.0005097812844627919,0.00010578788546565846,2.1951731479669307e-05,4.554985021588595e-06,9.451338461747548e-07,2.474470108024911e-07
83,83.0,0.5680961029757413,0.11882560756005982,0.024844483985154712,0.005194046623241096,0.0010858193775084958,0.00022698275813923314,4.744775529540141e-05,9.918098695445345e-06,2.073159746651974e-06,5.478538951094177e-07,0.0,0.006589205287401299,0.0013791197952532387,0.00028844454643985214,6.031589798803576e-05,1.2611122517962887e-05,2.6366057126295126e-06,5.51207088084063e-07,1.1523055802339049e-07,3.045451316669189e-08,0.0,0.05598759062967007,0.011709422354463156,0.0024483681388279936,0.0005118865556884956,0.00010701480909834902,2.2371502991761455e-05,4.676619483415902e-06,9.775912822837892e-07,2.5835217207392175e-07
84,84.0,0.5667548912087222,0.11940369163781778,0.02514627480798724,0.005295246847687021,0.0011150006243973926,0.00023477286078026814,4.9432032491175065e-05,1.0407806804554792e-05,2.191299590652361e-06,5.843933750377324e-07,0.0,0.006323602176441731,0.0013331153772356814,0.00028084328444859746,5.9152104329367355e-05,1.2457454280739705e-05,2.623362135384786e-06,5.524152050833563e-07,1.1632056287086661e-07,3.1025008583241176e-08,0.0,0.0549809100907073,0.011582193079609558,0.0024393173821367427,0.0005136912603427817,0.0001081706932680676,2.277710325027764e-05,4.795934195294586e-06,1.0098027966588525e-06,2.693164067530085e-07
85,85.0,0.5654440396735823,0.11996873348141462,0.025443778952260493,0.005395758533110111,0.0011441953999771865,0.00024262307546267536,5.1446053924912294e-05,1.0908434595268013e-05,2.3129421166900098e-06,6.223690556255413e-07,0.0,0.006068997278023837,0.0012884753261117332,0.0002733569047570558,5.798218043868083e-05,1.2297375562569256e-05,2.6079574709469773e-06,5.530536619309671e-07,1.1727832436755468e-07,3.1561145039546615e-08,0.0,0.053990063787985876,0.01145379985439223,0.002429321648977973,0.0005152018224371363,0.00010925560701922224,2.3168175137990494e-05,4.912765309380728e-06,1.0417153061622343e-06,2.8032052311949713e-07
86,86.0,0.5641627696607464,0.1205210525587384,0.025737012106667907,0.0054955526338657055,0.0011733885700733568,0.000250528347417336,5.348847422342386e-05,1.1419685853572806e-05,2.4380367915121046e-06,6.617803499724185e-07,0.0,0.005824917743533263,0.0012451710363178884,0.0002659895793945782,5.68082577146099e-05,1.2131434387293582e-05,2.5904984446975108e-06,5.53137973134308e-07,1.181047970622071e-07,3.2062162368763316e-08,0.0,0.05301493811051088,0.011324393026113029,0.0024184232377888995,0.0005164249151467599,0.00011026976070033151,2.3544405359643794e-05,5.026959188155982e-06,1.0732775195273153e-06,2.913454073493148e-07
87,87.0,0.5629103261270532,0.12106096002116062,0.026025992678796128,0.005594601894593489,0.0012025654841630652,0.0002584836832351087,5.55579352488377e-05,1.1941252423695081e-05,2.566527888963519e-06,7.026242044578596e-07,0.0,0.00559091210258836,0.0012031735680547854,0.000258744944835771,5.563234421199294e-05,1.1960163285142647e-05,2.57109231069755e-06,5.52684691147203e-07,1.1880133831838414e-07,3.252744878930563e-08,0.0,0.052055410576678486,0.01119411596986021,0.0024066637401592914,0.0005173674289516528,0.00011121349775652099,2.39055233229372e-05,5.1383724997997356e-06,1.1044400613965128e-06,3.023720966039618e-07
88,88.0,0.5616859768292776,0.12158875890604157,0.026310741604600615,0.005692880794942012,0.0012317119777141762,0.00026648415801877866,5.765306946080937e-05,1.247281527638652e-05,2.6983547495673862e-06,7.448951410473069e-07,0.0,0.005366549232836673,0.0011624537475067806,0.000251626135040193,5.4456327485692015e-05,1.1784078464911829e-05,2.5498463934222207e-06,5.517112736381423e-07,1.193696803112332e-07,3.295653708444939e-08,0.0,0.051111350687183574,0.011063105311805708,0.0023940839955018723,0.0005180364414323301,0.00011208728659295453,2.4251299915469428e-05,5.246872262148518e-06,1.1351555807312153e-06,3.133818481918519e-07
