,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
97,97.0,0.5481000614757283,0.12484599893359875,0.02842764959958344,0.00647249246396905,0.0014736128632393223,0.0003354924561767308,7.637879202613498e-05,1.7388230029078993e-05,3.958510386193728e-06,1.1667775819662097e-06,0.0,0.003753084128776016,0.0008554263226185351,0.0001948447643501119,4.4372361703059324e-05,1.010402234999674e-05,2.3006448202444876e-06,5.238249800721985e-07,1.1926382717734057e-07,3.515729801681587e-08,0.0,0.04331213607416865,0.009864839875685621,0.0022463667697987656,0.0005114863804100334,0.00011645697218978711,2.6514396419743315e-05,6.0365191106065e-06,1.3743024990446964e-06,4.0509807130328956e-07,0.003936771541673144,0.0008964209735874194,0.00020410124612901869,4.6468622130394615e-05,1.0579399648971235e-05,2.408533257924733e-06,5.483232197343238e-07,1.2482865602956794e-07,2.8417544144295408e-08,8.376032046254972e-09,0.000682847885885608,0.00015553233416951782,3.5417403912605636e-05,8.064430850370959e-06,1.8361489254580058e-06,4.1804825158184845e-07,9.517725180218883e-08,2.1668586383558142e-08,4.93310440625887e-09,1.4540919347886141e-09,7.066794739462045e-06,1.6090119891079551e-06,3.663327705763953e-07,8.340247097614061e-08,1.8987691882039216e-08,4.322724851643292e-09,9.840938555351689e-10,2.2403192657172582e-10,5.100097569955744e-11,1.5032327102234313e-11
98,98.0,0.547112872798022,0.12526221389863898,0.0286692236573111,0.006561098200542877,0.0015014770631292236,0.00034359639540201093,7.862657311570088e-05,1.7992139557339683e-05,4.1170886941316965e-06,1.2216237442860354e-06,0.0,0.003604414767231271,0.0008257668467565934,0.00018905714592961438,4.3275979529816696e-05,9.905102501395376e-06,2.2669648883068044e-06,5.188145468418059e-07,1.1873139026661024e-07,3.5234099990407254e-08,0.0,0.042516379384190534,0.009733424527761138,0.002227850160016743,0.0005098817626330763,0.00011668936385011702,2.6704110109558587e-05,6.111019993326306e-06,1.3984288189894564e-06,4.149627223375169e-07,0.003943327945014915,0.0009025347525935751,0.00020655106732080648,4.7268497746509125e-05,1.0816916995949625e-05,2.47528827598298e-06,5.664226314409819e-07,1.2961319383573667e-07,2.9658728978175522e-08,8.800256980790385e-09,0.0006691888214245491,0.0001532052268162589,3.5067034514994746e-05,8.025756497339908e-06,1.8367516011962785e-06,4.2033876378224957e-07,9.619154211036695e-08,2.201228652210662e-08,5.037161409020582e-09,1.4946805536753825e-09,7.10315648580655e-06,1.6256157398265879e-06,3.7201847029359096e-07,8.51330205439272e-08,1.948147802737398e-08,4.4579797552580284e-09,1.0201121798560537e-09,2.334276847150026e-10,5.3413627940470254e-11,1.5848600346022777e-11
99,99.0,0.5461471477385722,0.12566928946083122,0.028906963232814047,0.006648765319923716,0.0015291898156182088,0.000351697874686381,8.088521014240223e-05,1.8602073367947516e-05,4.27806777697349e-06,1.2776814719410005e-06,0.0,0.0034617594409104167,0.000797068978996362,0.00018340409264936235,4.21930344866473e-05,9.705793711762328e-06,2.232519834199162e-06,5.135010103818679e-07,1.1810641366954908e-07,3.5277575812183246e-08,0.0,0.04173424856340997,0.009602380103875308,0.0022089038949227057,0.0005080872922550033,0.00011686337144327949,2.6878420382362627e-05,6.181843377206173e-06,1.4217507308122484e-06,4.246389218088861e-07,0.003949729866749787,0.000908543272703804,0.000208971431316051,4.806283780663847e-05,1.105400066024247e-05,2.542262215092976e-06,5.84674130974349e-07,1.344625516834837e-07,3.0923143801819143e-08,9.235368485032099e-09,0.000655814803375427,0.0001508975789869826,3.4712435906559244e-05,7.984539836989557e-06,1.8365067202803486e-06,4.2239615112931804e-07,9.714847670724008e-08,2.234307867300523e-08,5.138573859104505e-09,1.5347329468683385e-09,7.138849811647449e-06,1.6419971598690101e-06,3.7765657176829876e-07,8.685781347224455e-08,1.9976125720707277e-08,4.5941601012685e-09,1.0565614943532354e-09,2.429842587976455e-10,5.5880063344482154e-11,1.668874068319935e-11
100,100.0,0.5452023690696078,0.1260674440317623,0.02914090756081095,0.006735485059900138,0.001556742677974354,0.0003597932037525503,8.315345094678554e-05,1.921766425684708e-05,4.441351237430506e-06,1.3349225380632434e-06,0.0,0.0033248675388159116,0.0007693059537350029,0.00017788487532925014,4.112425386251496e-05,9.506395725204699e-06,2.197394003496688e-06,5.07904264340566e-07,1.1739298026412893e-07,3.528850986777279e-08,0.0,0.04096556585421354,0.009471778236267252,0.002189557787601171,0.0005061104118222981,0.0001169803629498793,2.703747385162974e-05,6.248968691713112e-06,1.4442485135906884e-06,4.341144112752132e-07,0.00395598148278973,0.0009144480145249187,0.0002113622666845367,4.885144578946018e-05,1.1290552817851848e-05,2.6094198150585244e-06,6.030669594927983e-07,1.3937381104673207e-07,3.221007589828496e-08,9.681182765907504e-09,0.0006427194159553713,0.00014860999259906532,3.435401850688855e-05,7.940896765251513e-06,1.835437895157021e-06,4.242236395722655e-07,9.80480201368271e-08,2.266073098463347e-08,5.237230591081844e-09,1.5741927938359413e-09,7.173886183900575e-06,1.6581569373557405e-06,3.8324602063495354e-07,8.857621894905148e-08,2.0471390531440926e-08,4.731187959630402e-09,1.0934199278102228e-09,2.5269612975400123e-10,5.839903718297514e-11,1.755248114937394e-11
101,101.0,0.544278034030448,0.12645689030147128,0.029371096656199008,0.006821249706427111,0.0015841276270586386,0.0003678788047307826,8.543006360786501e-05,1.9838545718794795e-05,4.606841255984485e-06,1.3933173511245757e-06,0.0,0.003193499326109801,0.0007424514356280646,0.0001724985784785174,4.0070292229194837e-05,9.307191126758582e-06,2.1616687950382215e-06,5.020439273488102e-07,1.1659522530659628e-07,3.52677491440808e-08,0.0,0.040210152320027975,0.009341686421214364,0.0021698407219377333,0.0005039584959829306,0.00011704174247111717,2.718143865200509e-05,6.3123830865354914e-06,1.4659046867698023e-06,4.4337764004641593e-07,0.003962086835666615,0.0009202504558853285,0.00021372352561746942,4.9634136603039806e-05,1.1526479060003736e-05,2.6767265242425536e-06,6.215904246660554e-07,1.443440258729863e-07,3.351879149129744e-08,1.0137501863269183e-08,0.0006298964062556447,0.00014634302012764042,3.399217733653738e-05,7.894941265909773e-06,1.8335690299997412e-06,4.2582472534479675e-07,9.889024444965488e-08,2.296504459624923e-08,5.333029081103722e-09,1.6130061721332642e-09,7.208276918488452e-06,1.674095878301162e-06,3.887858371206232e-07,9.028763126812139e-08,2.0967033900172657e-08,4.868986200235756e-09,1.1306655098799151e-09,2.6255765242774e-10,6.096924349980939e-11,1.8439520613865816e-11
102,102.0,0.5433736538447672,0.1268378353962109,0.02959757122845197,0.006906052549347872,0.0016113370507573593,0.00037595121290097416,8.771383776610874e-05,2.0464352604217802e-05,4.774438829477072e-06,1.452835050970214e-06,0.0,0.0030674254463709627,0.0007164795389940139,0.00016724411680611007,3.903173505041953e-05,9.108445714053952e-06,2.125422596125171e-06,4.959392926092934e-07,1.1571731811830048e-07,3.521619659103062e-08,0.0,0.039467828136403704,0.009212168184235283,0.0021497806582900093,0.0005016388404978244,0.00011704894511400553,2.7310502943385474e-05,6.372081108822704e-06,1.486703965845762e-06,4.5241777534735445e-07,0.00396804983956076,0.0009259520706011397,0.00021605518276765856,5.04107362855429e-05,1.1761688384880467e-05,2.7441485285580706e-06,6.402339175940219e-07,1.4937022918257896e-07,3.484853784487585e-08,1.0604114383640684e-08,0.0006173396793849627,0.00014409716701094702,3.362729230889333e-05,7.84678530331852e-06,1.8309242531277354e-06,4.272031528351725e-07,9.967532394298728e-08,2.325585276908859e-08,5.425875415661049e-09,1.6511216511709098e-09,7.242033179460511e-06,1.6898148997455961e-06,3.9427511369082304e-07,9.199146958037496e-08,2.1462823280877225e-08,5.007478598513873e-09,1.1682762159164522e-09,2.725630706084494e-10,6.358931940493593e-11,1.9349525071517186e-11
103,103.0,0.5424887532569718,0.12721048103228697,0.029820372600963017,0.006989887839240688,0.0016383637391238733,0.0003840070771441895,9.000358582472213e-05,2.109472174053791e-05,4.9440440023762094e-06,1.5134436050226517e-06,0.0,0.002946426448170118,0.0006913648442766372,0.00016212025078497438,3.8009102218331186e-05,8.91040890165052e-06,2.08873073519574e-06,4.896092827325001e-07,1.1476344493047054e-07,3.5134804642490737e-08,0.0,0.0387384128598491,0.009083283240457443,0.0021294046409041376,0.0004991586522409321,0.00011700343212933228,2.742487344545207e-05,6.428064373840646e-06,1.5066332122713124e-06,4.6122470907574924e-07,0.0039738742851105615,0.0009315543273337125,0.00021835723412845412,5.1181081703398126e-05,1.1996093182660591e-05,2.8116527771962082e-06,6.589869286765451e-07,1.5444943942475525e-07,3.619854533142796e-08,1.1080796250401947e-08,0.0006050432937853084,0.00014187289395623215,3.3259728533365926e-05,7.7965387278285e-06,1.82752785337033e-06,4.283628931040924e-07,1.0040352987255534e-07,2.3533019949230936e-08,5.515684228260465e-09,1.6884903711299335e-09,7.275165978350618e-06,1.7053150231631557e-06,3.9971301271194717e-07,9.368717760965198e-08,2.195853226195645e-08,5.1465899335049644e-09,1.2062300098730291e-09,2.8270653174813776e-10,6.625784937688948e-11,2.0282129000199937e-11
104,104.0,0.5416228700868155,0.1275750236660072,0.03003954263508827,0.007072750745402865,0.001665200875274581,0.0003920431601228217,9.229814403351553e-05,2.1729292518052357e-05,5.1155560902975275e-06,1.5751099042675545e-06,0.0,0.0028302923346818086,0.000667082411813857,0.00015712560130680685,3.700285150945536e-05,8.713314153080641e-06,2.051665450613548e-06,4.830724096008465e-07,1.1373779288757951e-07,3.5024568923411515e-08,0.0,0.038021725675935425,0.008955087650171912,0.0021087388069023077,0.000496525040138709,0.00011690668630016223,2.7524774006278184e-05,6.480341230976584e-06,1.5256813782229705e-06,4.697890613382793e-07,0.003979563844014133,0.00093705868853321,0.00022062969595084073,5.1945020247850934e-05,1.222960921437986e-05,2.879207005231388e-06,6.778390624477435e-07,1.595786665822741e-07,3.7568029462136215e-08,1.1567311466535557e-08,0.0005930014567129957,0.00013967061914974473,3.2889836628081995e-05,7.744309193160184e-06,1.8234042202853671e-06,4.2930812308460254e-07,1.0107522516048175e-07,2.3796440771350002e-08,5.6023786064752e-09,1.7250661075158957e-09,7.30768617375376e-06,1.7205973681372033e-06,4.0509876413453854e-07,9.537422333618622e-08,2.2453940667224338e-08,5.286246078570371e-09,1.2445048852323465e-09,2.929821013206471e-10,6.897336955655989e-11,2.1236936775221092e-11
105,105.0,0.5407755548014282,0.12793165463977021,0.030255123658653432,0.007154637314980675,0.0016918420260808433,0.00040005633820788887,9.459637345976664e-05,2.2367707440613297e-05,5.288873895426314e-06,1.6377998586603335e-06,0.0,0.0027188221351256573,0.0006436077931435732,0.00015225866346381268,3.601338195366603e-05,8.517379436009771e-06,2.0142958742539667e-06,4.7634673903185413e-07,1.1264453520194578e-07,3.488652216638069e-08,0.0,0.03731758562808911,0.008827633969611828,0.0020878083966788526,0.0004937450070005726,0.0001167602075777263,2.7610444208137e-05,6.528926426883701e-06,1.5438394468461794e-06,4.781021809535279e-07,0.003985122073433005,0.0009424666094630166,0.0002228726036980517,5.2702409530768385e-05,1.2462155585106605e-05,2.9467797532439692e-06,6.967800513916519e-07,1.647549180179286e-07,3.895619287407242e-08,1.2063412886235062e-08,0.0005812085198782059,0.00013749072037427018,3.251795304041698e-05,7.69020208498783e-06,1.8185777881323306e-06,4.3004320549195196e-07,1.0169085912195784e-07,2.4046039012034692e-08,5.685889971808663e-09,1.7608053218989855e-09,7.339604471104858e-06,1.7356631462952912e-06,4.104316632011777e-07,9.705209865088682e-08,2.294883463788143e-08,5.426374084920781e-09,1.2830789039475089e-09,3.0338377679125693e-10,7.173437201585065e-11,2.2213524132059933e-11
106,106.0,0.5399463701039375,0.12828056032433632,0.030467158398700445,0.007235544433249071,0.0017182811326955955,0.0004080436011713672,9.689716085058035e-05,2.3009612641475554e-05,5.463895913547045e-06,1.7014784916186624e-06,0.0,0.002611823496897861,0.0006209170400605611,0.00014751781949381895,3.504103711076074e-05,8.322807696287832e-06,1.976688028620227e-06,4.6944986000370887e-07,1.1148781744514576e-07,3.472172835717938e-08,0.0,0.03662581182839335,0.008700971397000936,0.002066637765553577,0.0004908254421931422,0.0001165655089607307,2.768213801317408e-05,6.573840767416572e-06,1.5611003685690035e-06,4.861561431140927e-07,0.00399055242020745,0.000947779537300147,0.00022508601103702234,5.3453117080484635e-05,1.2693654711903407e-05,3.0143403841012603e-06,7.157997687589604e-07,1.6997520405801946e-07,4.036222726906754e-08,1.2568842991864931e-08,0.0005696589752364664,0.00013533353703758016,3.214440037383292e-05,7.63432046002671e-06,1.8130729834940896e-06,4.3057266946542895e-07,1.0225096223117178e-07,2.428176650091621e-08,5.766157934770992e-09,1.7956671994323688e-09,7.370931422643931e-06,1.750513655495535e-06,4.157110681823793e-07,9.872031898336421e-08,2.3443006696518424e-08,5.5669022581582696e-09,1.321930233381272e-09,3.1390550116781893e-10,7.453930898604416e-11,2.321143966913381e-11
107,107.0,0.5391348905379835,0.1286219222573266,0.03067568991825858,0.007315469785041431,0.0017445125009506704,0.00041600205166082233,9.91994193913185e-05,2.3654658364801858e-05,5.640520532447083e-06,1.766110033292698e-06,0.0,0.002509112297318206,0.0005989867116227979,0.00014290135092470864,3.4086108250292395e-05,8.12978734700948e-06,1.9389048362730465e-06,4.6239885820180666e-07,1.1027174495564763e-07,3.4531277125513334e-08,0.0,0.035946223651624656,0.00857514591393016,0.0020452503965408043,0.0004877731151120293,0.00011632411261340965,2.7740122451176974e-05,6.615110779871385e-06,1.5774589940472833e-06,4.9394374440204e-07,0.003995858224892493,0.0009529989103070801,0.0002272699888659425,5.419702003840666e-05,1.2924032287023758e-05,3.0818590970368983e-06,7.348882404070767e-07,1.7523654330932646e-07,4.178531529993406e-08,1.3083334672958254e-08,0.0005583474509258626,0.00013319937211508332,3.176948771961707e-05,7.576764994942614e-06,1.8069141764352294e-06,4.3090119195881706e-07,1.0275614094501775e-07,2.4503601997374768e-08,5.8431301275188315e-09,1.8296136737777656e-09,7.40167742755291e-06,1.7651502742564658e-06,4.2093639814351837e-07,1.0037842290648235e-07,2.393625579417032e-08,5.707760228040533e-09,1.3610371812410238e-09,3.245411761087063e-10,7.738659703190064e-11,2.4230206382585108e-11
108,108.0,0.5383407021073757,0.12895591727800929,0.030880761556935882,0.007394411817326317,0.001770530791657927,0.00042392890447289373,0.00010150208936469187,2.430249941341824e-05,5.818646221516e-06,1.8316580123308065e-06,0.0,0.002410512273978297,0.0005777938792911582,0.00013840744995368117,3.3148837431248886e-05,7.938492769031348e-06,1.9010061404116683e-06,4.5521029364221425e-07,1.090003713367139e-07,3.4316278393905397e-08,0.0,0.03527864091366978,0.008450200422129135,0.0020236689141033856,0.0004845946694062718,0.0001160375462170384,2.7784676351276275e-05,6.652768376913207e-06,1.5929120042762934e-06,5.014584953523979e-07,0.004001042725623421,0.0009581261570707017,0.00022942462437717072,5.4934004857038125e-05,1.3153217236774053e-05,3.1493069391675015e-06,7.540356556880852e-07,1.8053596770751392e-07,4.3224632400186784e-08,1.360661200413686e-08,0.0005472687073440272,0.0001310884940098653,3.13935109922434e-05,7.517633944430907e-06,1.8001256350807782e-06,4.3103357989121125e-07,1.0320707260121214e-07,2.471155004013445e-08,5.916762016347745e-09,1.8626094400963054e-09,7.431852732250318e-06,1.7795744564224835e-06,4.2610713074544343e-07,1.0202597172006206e-07,2.4428387341420763e-08,5.848879011686058e-09,1.400378228515412e-09,3.3528467456655766e-10,8.027462115870805e-11,2.5269323225409267e-11
109,109.0,0.5375634019102563,0.12928271765842828,0.031082416875135282,0.007472369702925166,0.0017963310108449946,0.00043182148564157327,0.00010380413871513318,2.4952795563505547e-05,5.9981717124129035e-06,1.8980853458846708e-06,0.0,0.002315854672733486,0.0005573161303727346,0.00013403423009618307,3.222942047900932e-05,7.749084819706908e-06,1.8630487354998137e-06,4.479001821275138e-07,1.0767768801407513e-07,3.407785729476753e-08,0.0,0.03462288403539056,0.008326174875705951,0.002001915098769695,0.00048129661791179056,0.00011570733954909897,2.7816089119041085e-05,6.68685052344538e-06,1.6074578383745474e-06,5.086946107583716e-07,0.004006109061818661,0.0009631626958043014,0.0002315500201547027,5.566396700001478e-05,1.338114167644727e-05,3.2166558145837836e-06,7.73232377410875e-07,1.8587052729621442e-07,4.4679348553930984e-08,1.4138391019045204e-08,0.0005364176333593415,0.0001290011383332365,3.1016753267184165e-05,7.457023107840034e-06,1.7927314834955534e-06,4.30974753065439e-07,1.0360450040565854e-07,2.4905639776588922e-08,5.98701669625521e-09,1.8946219567846963e-09,7.461467430831096e-06,1.7937877260571966e-06,4.312228000811378e-07,1.036625490162141e-07,2.4919213224533907e-08,5.990191070447326e-09,1.4399320604263654e-09,3.461298529503267e-10,8.320173884067234e-11,2.6328266683588952e-11
110,110.0,0.5368025977870944,0.1296024912309378,0.03128069960170988,0.007549343305361833,0.0018219084999537918,0.00043967723135648093,0.00010610456352304901,2.560521194699232e-05,6.17899617072218e-06,1.965354427622278e-06,0.0,0.002224977912434131,0.0005375315699255257,0.00012977973613865096,3.132800985777313e-05,7.561711346896024e-06,1.8250864068868155e-06,4.4048398029176883e-07,1.0630761481902671e-07,3.381714936293514e-08,0.0,0.03397877419292566,0.008203106408935542,0.0019800099025008245,0.00047788533825168805,0.00011533502128386378,2.7834659560095255e-05,6.717398907552776e-06,1.6210966195158993e-06,5.156469979097316e-07,0.004011060277727851,0.0009681099337087584,0.00023364629330540566,5.638681064469172e-05,1.3607740861716397e-05,3.283878491151338e-06,7.924689509055263e-07,1.9123729473718843e-07,4.614863000308731e-08,1.4678380477591955e-08,0.0005257892426508843,0.00012693750960879313,3.063948512010602e-05,7.395025803741544e-06,1.7847556627418517e-06,4.307297278572452e-07,1.0394922852217387e-07,2.5085923778233105e-08,6.053864669712733e-09,1.9256214366516974e-09,7.4905314656396105e-06,1.807791672557023e-06,4.3628299455046834e-07,1.0528776022863152e-07,2.5408551807564436e-08,6.131630360685634e-09,1.4796775954173568e-09,3.570705627914846e-10,8.616628396017792e-11,2.7406492362268777e-11
111,111.0,0.536057907981935,0.12991540151220973,0.03147565358487916,0.0076253331448332285,0.0018472589260277125,0.0004474936867257327,0.0001084023883935166,2.625941940248613e-05,6.361019358561905e-06,2.033427213542224e-06,0.0,0.002137727265542162,0.0005184188212703394,0.00012564195342840723,3.0444717437328362e-05,7.376507705586772e-06,1.7871699784312835e-06,4.3297657399417026e-07,1.0489399155944145e-07,3.353529600843243e-08,0.0,0.03334613345536184,0.008081029459682773,0.0019579734647033184,0.0004743670690625535,0.00011492211600779158,2.784069475106603e-05,6.7444596165341055e-06,1.6338300794564786e-06,5.223112429526395e-07,0.0040158993258325,0.0009729692663893364,0.00023571357462318668,5.710244838776552e-05,1.3832953136854059e-05,3.3509486051534667e-06,8.117361122191884e-07,1.966333695530759e-07,4.763164088959645e-08,1.522628262399909e-08,0.0005153786701720492,0.00012489778290292856,3.026196496648379e-05,7.331732851876486e-06,1.776221894991696e-06,4.303036016747466e-07,1.0424211727608703e-07,2.525247684811821e-08,6.117283611700615e-09,1.9555808282390505e-09,7.519054627964779e-06,1.821587945977607e-06,4.412873547748059e-07,1.0690123216803263e-07,2.5896227921370046e-08,6.273132378686192e-09,1.5195940122050664e-09,3.6810066190335256e-10,8.916657064856074e-11,2.8503436575382994e-11
112,112.0,0.5353289608162977,0.1302216078237858,0.03166732274623802,0.007700340365287362,0.0018723782719114255,0.00045526850439724873,0.00011069666676394783,2.6915094795638193e-05,6.544141788149218e-06,2.1022653054059588e-06,0.0,0.0020539545538257723,0.0004999570252448471,0.00012161881653316427,2.9579617153636988e-05,7.193597274729529e-06,1.7493473671917508e-06,4.253922698251313e-07,1.034405705386425e-07,3.323344027194372e-08,0.0,0.032724784910631,0.00795997588854997,0.0019358251287909486,0.0004707479068074968,0.00011447014144286108,2.7834508958392475e-05,6.768082818927101e-06,1.645661482073133e-06,5.286835955549252e-07,0.004020629070106021,0.0009777420773246595,0.00023775200778526672,5.781080095437122e-05,1.4056719880125624e-05,3.417840663905849e-06,8.310247954738874e-07,2.0205588210519468e-07,4.912754483069055e-08,1.5781793933362253e-08,0.0005051811687328903,0.00012288210538461737,2.9884439400754257e-05,7.267232561934409e-06,1.76715365056885e-06,4.297015381843433e-07,1.0448407848168678e-07,2.5405394825794587e-08,6.177258122966813e-09,1.984475787994498e-09,7.547046558846953e-06,1.8351782525656917e-06,4.4623557155302583e-07,1.0850261254580877e-07,2.6382072840421283e-08,6.41463419995542e-09,1.559660774927354e-09,3.792140250254374e-10,9.22008970201103e-11,2.9618517932542046e-11
113,113.0,0.5346153943752121,0.13052126540924158,0.03185575103769734,0.0077743667025940875,0.0018972628264848437,0.0004629994430517452,0.00011298648113517248,2.757192130988764e-05,6.728264866364344e-06,2.1718300316275628e-06,0.0,0.001973517858369421,0.00048212583832441534,0.00011770821730168186,2.8732747563249458e-05,7.013091972131388e-06,1.7116636443053665e-06,4.1774478949392073e-07,1.019510099801039e-07,3.291272286339954e-08,0.0,0.03211455278044482,0.007839975093842391,0.001913583459206183,0.00046703380313804825,0.00011398060587072023,2.7816422605265397e-05,6.7883224533239875e-06,1.6565955463007694e-06,5.347609520556644e-07,0.0040252522891397,0.0009824297373846845,0.00023976174857971353,5.8511796911038524e-05,1.4278985446683127e-05,3.4845300464693733e-06,8.503261394174203e-07,2.0750199730976248e-07,5.063550642574454e-08,1.634460584462534e-08,0.0004951921056965455,0.00012089059781723382,2.950714353421546e-05,7.201610728647547e-06,1.7575741177957391e-06,4.2892875329632086e-07,1.0467607090207417e-07,2.554479339476663e-08,6.233779473377041e-09,2.012284644002435e-09,7.574516749986912e-06,1.8485643504893392e-06,4.51127383860179e-07,1.1009156948780114e-07,2.686592424827522e-08,6.556074513144476e-09,1.5998576564254488e-09,3.904045539474136e-10,9.526754879204527e-11,3.075113891738093e-11
114,114.0,0.533916856204814,0.13081452554803658,0.03204098240120324,0.007847414453791522,0.0019219091749511964,0.00047068436577998374,0.00011527094323031757,2.8229588708572126e-05,6.913291030388337e-06,2.2420825254824756e-06,0.0,0.0018962812431780498,0.0004649054297249306,0.00011390801235614618,2.7904114292037412e-05,6.835092765490034e-06,1.6741611012313669e-06,4.100472668732917e-07,1.004288683144785e-07,3.257427848221298e-08,0.0,0.03151526252501174,0.007721054122448933,0.0018912662588190373,0.0004632305627685759,0.00011345500575038447,2.7786761286729438e-05,6.805235924675013e-06,1.6666383688270446e-06,5.405408372723234e-07,0.0040297716791409845,0.0009870336043945873,0.00024174296416339008,5.9205372382857724e-05,1.4499697109269726e-05,3.550993002584322e-06,8.696314931992339e-07,2.129689180966801e-07,5.2154692693606045e-08,1.6914405478070708e-08,0.00048540695978524804,0.00011892335598505514,2.9130301330957755e-05,7.134950632708702e-06,1.7475061755207214e-06,4.2799050190075964e-07,1.0481909584862334e-07,2.5670806897053095e-08,6.286845337124493e-09,2.038988351972191e-09,7.6014745447480436e-06,1.8617480457594525e-06,4.5596257688989016e-07,1.1166779104000485e-07,2.7347626192547497e-08,6.697393648843745e-09,1.6401647597027237e-09,4.016661871098844e-10,9.836480278420561e-11,3.1900687451972337e-11
115,115.0,0.5332330030210668,0.1311015356661281,0.03222306073108779,0.007919486447390312,0.0019463141891970924,0.00047832123835617494,0.00011754919408576806,2.8887793569425816e-05,7.099123874519831e-06,2.312983800517131e-06,0.0,0.0018221144916934218,0.0004482764775937705,0.00011021603004584665,2.709369237914914e-05,6.659690177862951e-06,1.6368793205909077e-06,4.0231224748357614e-07,9.887759928445722e-08,3.221923241604941e-08,0.0,0.0309267409382397,0.007603237776735826,0.0018688905866278156,0.0004593438418284313,0.0001128948235220809,2.774585483277426e-05,6.818883808683262e-06,1.675797346874231e-06,5.460213851323498e-07,0.004034189856809831,0.0009915550227417923,0.00024369583234946923,5.989147077515846e-05,1.4718804997024848e-05,3.6172066499452915e-06,8.889324214034888e-07,2.18453888615747e-07,5.368427443967727e-08,1.749087633561672e-08,0.00047582131799166953,0.00011698045205702049,2.8754125941183466e-05,7.067333047046291e-06,1.7369723682021696e-06,4.268920653420386e-07,1.0491419292602558e-07,2.5783587159033002e-08,6.336459521468293e-09,2.0645704441727667e-09,7.6279291392432935e-06,1.8747311883357874e-06,4.6074098014135354e-07,1.1323098466787867e-07,2.7827029030187315e-08,6.838533603492776e-09,1.6805625376062557e-09,4.129929086814026e-10,1.0149093029314014e-10,3.306653844231456e-11
116,116.0,0.5325635004290876,0.13138243944341876,0.0324020298389155,0.007990586014716465,0.0019704750182409306,0.0004859081274188468,0.00011982040407839492,2.954623949251032e-05,7.285668268303626e-06,2.384494823061465e-06,0.0,0.0017508928555775814,0.00043222016438702974,0.00010663007689071335,2.63014285174579e-05,6.486964786068147e-06,1.5998552508878754e-06,3.945516902066092e-07,9.730054782238347e-08,3.184869741354363e-08,0.0,0.030348816234079024,0.007486548717554411,0.0018464727756919857,0.0004553791466584376,0.00011230152558978752,2.769403641904537e-05,6.829329564806146e-06,1.6840811013707864e-06,5.512013182891722e-07,0.0040385093620986905,0.0009959953230233912,0.00024562054092367363,6.057004249996998e-05,1.4936262032664163e-05,3.6831489699325473e-06,9.082207083718453e-07,2.2395419719577138e-07,5.5223427552355874e-08,1.8073698982402507e-08,0.0004664308725915105,0.00011506193589023159,2.8378820031340146e-05,6.998836248014628e-06,1.7259948834272346e-06,4.256387396182147e-07,1.0496243592771595e-07,2.588330233235499e-08,6.382631690567885e-09,2.089016971989782e-09,7.653889583499106e-06,1.887515668410768e-06,4.654624655516007e-07,1.1478087675082124e-07,2.8303989363827908e-08,6.979438058648563e-09,1.7210318107807017e-09,4.2437875711338305e-10,1.0464420033616803e-10,3.424805530029483e-11
117,117.0,0.5319080226526542,0.13165737691811819,0.03257793342068986,0.008060716962272516,0.0019943890787842635,0.0004934431985698425,0.00012208377289312948,3.020463728264261e-05,7.472830466128093e-06,2.4565765817647894e-06,0.0,0.001682496815153031,0.00041671817152326234,0.00010314794354223372,2.55272431920876e-05,6.316987710700622e-06,1.56312328444716e-06,3.86776971028037e-07,9.570094665533386e-08,3.1463770825095346e-08,0.0,0.02978131812461164,0.0073710075634640555,0.0018240284512335094,0.000451341833019901,0.00011167656047497151,2.763164172464193e-05,6.836639258295026e-06,1.6914994007881512e-06,5.560799268755212e-07,0.004042732660861641,0.0010003558217314453,0.00024751728698838536,6.124104470749651e-05,1.5152023868289435e-05,3.7487988019114174e-06,9.274883618485537e-07,2.2946717906261542e-07,5.677133422875794e-08,1.866255170831753e-08,0.0004572314182534511,0.0001131678362755973,2.8004576110554426e-05,6.929536031080932e-06,1.714595531744867e-06,4.2423582428977647e-07,1.0496492888542142e-07,2.5970135753308123e-08,6.4253770858805074e-09,2.11231644276296e-09,7.679364782689119e-06,1.900103412864626e-06,4.7012694567355046e-07,1.1631721207326702e-07,2.8778369969953998e-08,7.1200523958530354e-09,1.761553783946836e-09,4.35817833176467e-10,1.0782288276184095e-10,3.544459143793519e-11
